job_id,source_channel,source_id,source_date,source_text,source_views,source_forwards,source_button_links,redirect_location,final_url,page_title,page_h1,page_meta_description,page_canonical_url,page_body_text
570667,ethiojobsofficial,7462,2026-03-31 07:30:33,"**Senior Monitoring & Evaluation Engineer**
**__at OVID Construction PLC__**

**Categories:** #SocialSciences #CommunityService

**Location:** Addis Ababa

**Deadline:** Apr 20, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• Key Skills Required Strong analytical and reporting skills Knowledge of construction processes and KPIs Experience with data tools (Excel, Power BI) Attention to detail and problem-solving ability Good communication and presentation skills",7236,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570667""}]",/jobs/I1MP2PshOx-senior-monitoring-evaluation-engineer,https://ethiojobs.net/job/I1MP2PshOx-senior-monitoring-evaluation-engineer,Senior Monitoring & Evaluation Engineer Jobs and Vacancie...,,Looking for jobs in Ethiopia? Explore OVID Construction PLC for the Senior Monitoring & Evaluation Engineer role. Ethiojobs is the best place to find job opp...,https://ethiojobs.net/job/I1MP2PshOx-senior-monitoring-evaluation-engineer,
570666,ethiojobsofficial,7461,2026-03-31 07:28:40,"**Structural Forman**
**__at Golden Star Business Group__**

**Categories:** #Engineering #Architecture #Construction

**Location:** Addis Ababa

**Deadline:** Apr 09, 2026

**Career Level:** Executive(VP, Director)

**Number of people required:** 1

**Requirements:**
• JOB REQUIREMENTDiploma or Technical Certification in Construction, Building Technology, or related field study from TVET.Minimum of 8 years of relevant construction experience, with proven experience as building Structure ForemanQty: 1",9352,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570666""}]",/jobs/ufj8qdjWHS-structural-forman,https://ethiojobs.net/job/ufj8qdjWHS-structural-forman,Structural Forman Jobs and Vacancies in Ethiopia | Ethioj...,,Looking for jobs in Ethiopia? Explore Golden Star Business Group for the Structural Forman role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/ufj8qdjWHS-structural-forman,
570649,ethiojobsofficial,7460,2026-03-31 07:28:34,"**Senior Sales Executive**
**__at GUANGDONG HENGHE YONGSHENG GROUP CO., LTD.__**

**Categories:** #Engineering

**Location:** Addis Ababa

**Deadline:** May 01, 2026

**Career Level:** Junior Level(1-3 years)

**Experience Level:** 1-3 years

**Number of people required:** 1

**Requirements:**
• Job Requirements
• Education:bachelor’s degree or above, chemical majors are preferred;Fluent in English or Chinese
• Working Experience And SkillsMore than 2 years experience in paints & costing industry, paints R&D or raw material of paints sales experience in BASF or DOW are preferred;Diligent and self-motivated-Presentation and persuasive skill are requiredPaints technical experience is preferableOutstanding pointshighly competitive products in a fast-growing industrySystem training supports good performancewell pay for good performance",6992,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570649""}]",/jobs/2PmkVrOAll-senior-sales-executive,https://ethiojobs.net/job/2PmkVrOAll-senior-sales-executive,Senior Sales Executive Jobs and Vacancies in Ethiopia | E...,,"Looking for jobs in Ethiopia? Explore GUANGDONG HENGHE YONGSHENG GROUP CO., LTD. for the Senior Sales Executive role. Ethiojobs is the best place to find job...",https://ethiojobs.net/job/2PmkVrOAll-senior-sales-executive,
570665,ethiojobsofficial,7459,2026-03-31 07:21:03,"**Senior Planning Engineer**
**__at OVID Construction PLC__**

**Categories:** #Engineering #IT #ComputerScience #SoftwareEngineering

**Location:** Addis Ababa

**Deadline:** Apr 20, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• About You  BSC in Civil Engineering/Urban Planning and related with Minimum more than 6 years’ experience and 2 years relevant Location: AA (Head Office)",7937,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570665""}]",/jobs/PoMyx86uPZ-senior-planning-engineer,https://ethiojobs.net/job/PoMyx86uPZ-senior-planning-engineer,Senior Planning Engineer Jobs and Vacancies in Ethiopia |...,,Looking for jobs in Ethiopia? Explore OVID Construction PLC for the Senior Planning Engineer role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/PoMyx86uPZ-senior-planning-engineer,
570664,ethiojobsofficial,7458,2026-03-31 07:16:36,"**Senior recruitment and selection officer**
**__at OVID Construction PLC__**

**Categories:** #HumanResource #Recruitment #Management

**Location:** Addis Ababa

**Deadline:** Apr 20, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Key Skills Required Strong interviewing and assessment skills Knowledge of construction roles and labor market Negotiation and communication skills Analytical thinking (important for HR analytics) Ability to work under pressure (project deadlines)  About You BA in Human Resource Management, Management, Business Administration and related with Minimum more than  8 years’ experience and 4  years relevant",7260,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570664""}]",/jobs/yxT8qgpuyW-senior-recruitment-and-selection-officer,https://ethiojobs.net/job/yxT8qgpuyW-senior-recruitment-and-selection-officer,Senior recruitment and selection officer Jobs and Vacanci...,,Looking for jobs in Ethiopia? Explore OVID Construction PLC for the Senior recruitment and selection officer role. Ethiojobs is the best place to find job op...,https://ethiojobs.net/job/yxT8qgpuyW-senior-recruitment-and-selection-officer,
570660,ethiojobsofficial,7457,2026-03-31 07:09:50,"**People and Culture (Human Resource) Associate**
**__at Village Enterprise__**

**Categories:** #HumanResource #Recruitment

**Location:** Bonga, Keffa, Ethiopia (Candidates must be willing to stay in Bonga)

**Deadline:** Apr 08, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Qualifications:A bachelor’s degree in human resource management, Business Administration, Social Sciences, or other related academic disciplines.A higher diploma in Human Resources Management is an added advantageMinimum 3 years’ relevant human resources management experience in a corporate or I/NGO environment.Member of IHRM is added advantage.Excellent planning, coordination, and reporting skills, with the ability to organize substantial workload comprised of complex, diverse tasks and responsibilities.Strong communication, people management and interpersonal skills in English, with experience in working with international staff.Expertise in HR Information Systems is an added adv...",7184,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570660""}]",/jobs/nP5LZX5Zxw-people-and-culture-human-resource-associate,https://ethiojobs.net/job/nP5LZX5Zxw-people-and-culture-human-resource-associate,People and Culture (Human Resource) Associate Jobs and Va...,,Looking for jobs in Ethiopia? Explore Village Enterprise for the People and Culture (Human Resource) Associate role. Ethiojobs is the best place to find job ...,https://ethiojobs.net/job/nP5LZX5Zxw-people-and-culture-human-resource-associate,
570659,ethiojobsofficial,7456,2026-03-31 07:09:39,"**People and Culture (Human Resource) Associate**
**__at Village Enterprise__**

**Categories:** #HumanResource #Recruitment

**Location:** Bonga, Keffa, Ethiopia (Candidates must be willing to stay in Bonga)

**Deadline:** Apr 08, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Qualifications:A bachelor’s degree in human resource management, Business Administration, Social Sciences, or other related academic disciplines.A higher diploma in Human Resources Management is an added advantageMinimum 3 years’ relevant human resources management experience in a corporate or I/NGO environment.Member of IHRM is added advantage.Excellent planning, coordination, and reporting skills, with the ability to organize substantial workload comprised of complex, diverse tasks and responsibilities.Strong communication, people management and interpersonal skills in English, with experience in working with international staff.Expertise in HR Information Systems is an added adv...",7139,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570659""}]",/jobs/Dbc1WX5maF-people-and-culture-human-resource-associate,https://ethiojobs.net/job/Dbc1WX5maF-people-and-culture-human-resource-associate,People and Culture (Human Resource) Associate Jobs and Va...,,Looking for jobs in Ethiopia? Explore Village Enterprise for the People and Culture (Human Resource) Associate role. Ethiojobs is the best place to find job ...,https://ethiojobs.net/job/Dbc1WX5maF-people-and-culture-human-resource-associate,
570657,ethiojobsofficial,7455,2026-03-31 06:58:52,"**FINANCE & ADMINISTRATION ASSOCIATE**
**__at Village Enterprise__**

**Categories:** #Accounting #Finance

**Location:** Bonga, Keffa, Ethiopia (Candidates must be willing to stay in Bonga)

**Deadline:** Apr 08, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• QUALIFICATIONSBachelor’s degree in accounting, finance or related fields.Minimum of three (3) years of relevant accounting or finance experience, preferably in an NGO or donor-funded project.Professional accounting qualification (e.g., ACCA, CPA) is an added advantage.Strong integrity and commitment to Village Enterprise’s mission and values.Proficiency in English, Amharic, and local languages (spoken and written).Strong interpersonal and communication skills, with the ability to share knowledge effectively.Proficient in Microsoft Office (Word, Excel, PowerPoint); working knowledge of NetSuite or other accounting software is desirable.",7652,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570657""}]",/jobs/ULYPJSMU4P-finance-administration-associate,https://ethiojobs.net/job/ULYPJSMU4P-finance-administration-associate,FINANCE & ADMINISTRATION ASSOCIATE Jobs and Vacancies in ...,,Looking for jobs in Ethiopia? Explore Village Enterprise for the FINANCE & ADMINISTRATION ASSOCIATE role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/ULYPJSMU4P-finance-administration-associate,
570656,ethiojobsofficial,7454,2026-03-31 06:58:48,"**Jr. Nurse Professional**
**__at Teklehaimanot General Hospital__**

**Categories:** #HealthCare

**Location:** Addis Ababa

**Deadline:** May 01, 2026

**Career Level:** Entry Level (Fresh Graduate)

**Number of people required:** 5

**Requirements:**
• Required Skills:Demonstrate flexibility in adapting to changing patient needs and schedules.Maintain a positive attitude in high-pressure situations.Work effectively in a team-oriented environment.Communicate clearly and compassionately with patients and staff.Manage time efficiently to prioritize multiple tasks.Exhibit attention to detail in patient care documentation.Follow directions accurately and efficiently.Respond to patient inquiries with empathy and professionalism.Adapt quickly to new technologies and procedures.Show willingness to learn and grow within the nursing profession.Desired Skills:Possess basic knowledge of medical terminology and nursing practices.Exhibit strong organizational skills in managing tasks.Demonstrate effective problem...",8904,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570656""}]",/jobs/2Z469qX9io-jr-nurse-professional,https://ethiojobs.net/job/2Z469qX9io-jr-nurse-professional,Jr. Nurse Professional Jobs and Vacancies in Ethiopia | E...,,Looking for jobs in Ethiopia? Explore Teklehaimanot General Hospital for the Jr. Nurse Professional role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/2Z469qX9io-jr-nurse-professional,
570642,ethiojobsofficial,7453,2026-03-31 05:17:49,"**National Project Coordinator**
**__at SOS Children's Villages in Ethiopia__**

**Categories:** #Development #ProjectManagement

**Location:** Addis Ababa

**Deadline:** Apr 14, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• Essential Requirements (Must-Have):          Education: BA Degreee in Economics, Sociology, Social work, Project management, Business Administration, Marketing, Development studies or another relevant field.Experience:Minimum of 5 years of relevant professional experience for MA/MSc degree holders, and 7 years of progressive experience for BA/BSc degree holders.Demonstrated experience in designing, implementing, monitoring, and managing youth empowerment programs/projects, ideally within the NGO, development, or humanitarian sector.Skills/ Competencies:Excellent command of English, both written and spoken, with proven ability to produce clear and well‑structured reports, proposals, and presentationsStrong experience in project management,...",12526,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570642""}]",/jobs/TmhKrZ2741-national-project-coordinator,https://ethiojobs.net/job/TmhKrZ2741-national-project-coordinator,National Project Coordinator Jobs and Vacancies in Ethiop...,,Looking for jobs in Ethiopia? Explore SOS Children's Villages in Ethiopia for the National Project Coordinator role. Ethiojobs is the best place to find job ...,https://ethiojobs.net/job/TmhKrZ2741-national-project-coordinator,
570638,ethiojobsofficial,7452,2026-03-30 14:20:41,"**Project Associate**
**__at Solidaridad__**

**Categories:** #Development #ProjectManagement

**Location:** Minjar Shenkora District, Amhara Region, Ethiopia

**Deadline:** Apr 20, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Knowledge and experience A Bachelor's degree or higher in a relevant field such as Agriculture, Climate Change, Animal Science, Development Studies, Project Management, Strategic Management, or other related disciplines, with demonstrable hands-on experience at the ground level.A minimum of three (3) years of professional experience within Ethiopia, preferably within the specified or related sectors, demonstrating a solid understanding of local dynamics and operational contexts.In-depth knowledge of the policy environment, stakeholder landscape, and key issues affecting the agriculture and/or agribusiness sectors in Ethiopia.Proven leadership and team management skills, with experience supervising small teams at the community or gro...",14191,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570638""}]",/jobs/v3K2nZp6Qb-project-associate,https://ethiojobs.net/job/v3K2nZp6Qb-project-associate,Project Associate Jobs and Vacancies in Ethiopia | Ethioj...,,Looking for jobs in Ethiopia? Explore Solidaridad for the Project Associate role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/v3K2nZp6Qb-project-associate,
570629,ethiojobsofficial,7451,2026-03-30 13:05:34,"**Partnership and Placement Lead**
**__at (RIDE) Hybrid Designs PLC__**

**Categories:** #Development #ProjectManagement

**Location:** Addis Ababa

**Deadline:** Apr 07, 2026

**Career Level:** Mid Level(3-5 years)

**Experience Level:** 3-5 years

**Number of people required:** 1

**Requirements:**
• Required Knowledge, Skills and CompetenciesBachelor’s degree in Social Sciences, or a related field.Minimum of 3-5 years of experience in a projects or Program Participant  Recruitment/Training Officer, with a track record of managing high-volume participant onboarding.Prior experience working within non-profit organizations (NGOs) or UN organizations.Experience with Mastercard Foundation programs or other Youth Livelihood and Women Empowerment initiatives is highly desirable.Deep understanding of the Ethiopian digital economy, gig work trends, and the specific dynamics of the transport, creative, and logistics sectors.Ability to manage complex projects with multiple moving parts, ensuring deadlines are met...",13261,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570629""}]",/jobs/iXQhxDclYG-partnership-and-placement-lead,https://ethiojobs.net/job/iXQhxDclYG-partnership-and-placement-lead,Partnership and Placement Lead Jobs and Vacancies in Ethi...,,Looking for jobs in Ethiopia? Explore (RIDE) Hybrid Designs PLC for the Partnership and Placement Lead role. Ethiojobs is the best place to find job opportun...,https://ethiojobs.net/job/iXQhxDclYG-partnership-and-placement-lead,
570621,ethiojobsofficial,7449,2026-03-30 12:09:04,"**Sanitary Engineer**
**__at Dema Hope Trading PLC__**

**Categories:** #Engineering

**Location:** Addis Ababa, Ethiopia around signal Dema Hope tower 4th floor

**Deadline:** Apr 30, 2026

**Career Level:** Senior(5-8 years)

**Experience Level:** 5-8 years

**Number of people required:** 1

**Requirements:**
• RequirementsBachelor’s Degree in Sanitary Engineering, Civil Engineering, or related fieldMinimum 4–8 years of relevant experience in construction or real estate projectsStrong knowledge of plumbing, drainage, and water supply systemsFamiliarity with Ethiopian building codes and regulationsAbility to read and interpret technical drawings and designsExperience in site supervision and system installationGood problem-solving and analytical skillsStrong communication and teamwork abilityBasic computer skills (AutoCAD and MS Office preferred",10317,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570621""}]",/jobs/4s8OgheAv8-sanitary-engineer,https://ethiojobs.net/job/4s8OgheAv8-sanitary-engineer,Sanitary Engineer Jobs and Vacancies in Ethiopia | Ethioj...,,Looking for jobs in Ethiopia? Explore Dema Hope Trading PLC for the Sanitary Engineer role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/4s8OgheAv8-sanitary-engineer,
570620,ethiojobsofficial,7448,2026-03-30 11:57:52,"**Senior Office Engineer (Civil Engineer)**
**__at Dema Hope Trading PLC__**

**Categories:** #Engineering

**Location:** Addis Ababa, Ethiopia  around signal Dema hope tower 4th floor

**Deadline:** Apr 30, 2026

**Experience Level:** 5-8 years

**Number of people required:** 1

**Requirements:**
• Bachelor's degree in Civil Engineering or a related field.
• Professional Engineer (PE) license is a plus.
• Proven experience as a Civil Engineer or in a similar role.
...",9048,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570620""}]",/jobs/HsfnYsyJ9O-senior-office-engineer-civil-engineer,https://ethiojobs.net/job/HsfnYsyJ9O-senior-office-engineer-civil-engineer,Senior Office Engineer (Civil Engineer) Jobs and Vacancie...,,Looking for jobs in Ethiopia? Explore Dema Hope Trading PLC for the Senior Office Engineer (Civil Engineer) role. Ethiojobs is the best place to find job opp...,https://ethiojobs.net/job/HsfnYsyJ9O-senior-office-engineer-civil-engineer,
570619,ethiojobsofficial,7447,2026-03-30 11:50:17,"**Sales Representative**
**__at Dema Hope Trading PLC__**

**Categories:** #Sales #Marketing

**Location:** Addis Ababa, around Signal Dema hope Tower 4th floor

**Deadline:** Apr 17, 2026

**Career Level:** Junior Level(1-3 years)

**Experience Level:** 1-3 years

**Number of people required:** 30

**Requirements:**
• Bachelor's degree
• Proven experience as a real estate sales is preferable",8422,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570619""}]",/jobs/g2X7r7wR21-sales-representative,https://ethiojobs.net/job/g2X7r7wR21-sales-representative,Sales Representative Jobs and Vacancies in Ethiopia | Eth...,,Looking for jobs in Ethiopia? Explore Dema Hope Trading PLC for the Sales Representative role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/g2X7r7wR21-sales-representative,
570618,ethiojobsofficial,7446,2026-03-30 11:49:43,"**Senior Store Keeper / Warehouse Officer**
**__at Talent Search - Ethiojobs__**

**Categories:** #Logistics #Transport #SupplyChain #Warehouse #Distribution #Management #FMCG #Manufacturing

**Location:** Addis Ababa / Sebeta

**Deadline:** Apr 30, 2026

**Career Level:** Mid Level(3-5 years)

**Experience Level:** 3-5 years

**Number of people required:** 1

**Requirements:**
• RequirementsEducation: BA Degree in Supply Chain Management, Logistics, Procurement, Purchasing, or related field.Experience: 3–5 years of warehouse or storekeeping experience in a manufacturing environment.Technical Skills:Proficiency in MS ExcelExperience using ERP systems or warehouse management toolsStrong inventory management and record-keeping skillsInterested candidates must have prior experience in a manufacturing company; female applicants are highly encouraged to apply.",9322,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570618""}]",/jobs/tfgGV4rUwZ-senior-store-keeper-warehouse-officer,https://ethiojobs.net/job/tfgGV4rUwZ-senior-store-keeper-warehouse-officer,Senior Store Keeper / Warehouse Officer Jobs and Vacancie...,,Looking for jobs in Ethiopia? Explore Talent Search - Ethiojobs for the Senior Store Keeper / Warehouse Officer role. Ethiojobs is the best place to find job...,https://ethiojobs.net/job/tfgGV4rUwZ-senior-store-keeper-warehouse-officer,
570606,ethiojobsofficial,7445,2026-03-30 09:20:09,"**Midwifery Professionals**
**__at Yookoo MCH Specialty Center__**

**Categories:** #HealthCare

**Location:** Addis Ababa

**Deadline:** Apr 13, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Required QualificationsBSc Degree in Midwifery, Medical Laboratory Science, or Pharmacy from a recognized institution 2 years and above relevant work experience Valid and renewed professional license in Ethiopia Good communication and teamwork skills Ability to provide a release letter",10889,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570606""}]",/jobs/zGnZms0pGP-midwifery-professionals,https://ethiojobs.net/job/zGnZms0pGP-midwifery-professionals,Midwifery Professionals Jobs and Vacancies in Ethiopia | ...,,Looking for jobs in Ethiopia? Explore Yookoo MCH Specialty Center for the Midwifery Professionals role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/zGnZms0pGP-midwifery-professionals,
570607,ethiojobsofficial,7444,2026-03-30 09:20:05,"**Laboratory Professionals**
**__at Yookoo MCH Specialty Center__**

**Categories:** #HealthCare

**Location:** Addis Ababa

**Deadline:** Apr 13, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Required QualificationsBSc Degree in Midwifery, Medical Laboratory Science, or Pharmacy from a recognized institution 2 years and above relevant work experience Valid and renewed professional license in Ethiopia Good communication and teamwork skills Ability to provide a release letter",8979,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570607""}]",/jobs/ayAH7aO99S-laboratory-professionals,https://ethiojobs.net/job/ayAH7aO99S-laboratory-professionals,Laboratory Professionals Jobs and Vacancies in Ethiopia |...,Laboratory Professionals,Looking for jobs in Ethiopia? Explore Yookoo MCH Specialty Center for the Laboratory Professionals role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/ayAH7aO99S-laboratory-professionals,"Find Jobs Find Companies Blog Contact Us Log In Sign Up Employers, are you recruiting? Laboratory Professionals Addis Ababa Health Care Expired Save Share Location Type : Office Deadline : April 13th, 2026 Career Level : Mid Level(3-5 years) Employment Type : Full time Number of people required : 1 View all open positions About the Job VACANCY ANNOUNCEMENT – YOOKOO IM & MCH SPECIALTY CENTERAbout YOOKOO IM & MCH Specialty Center Located in Gulele Sub-City, Addis Ababa, next to Medhaniyalem Condominium, YOOKOO Internal Medicine & Maternal and Child Health (IM & MCH) Specialty Center is committed to excellence in healthcare service delivery. The center provides comprehensive services in Internal Medicine and Maternal & Child Health, ensuring integrated, high-quality, and patient-centered care. Positions: Laboratory Professionals Job Description YOOKOO IM & MCH Specialty Center is seeking qualified and competent health professionals to join its multidisciplinary team. All professionals are expected to work collaboratively, follow the center’s rules and procedures, and maintain high standards of patient care and safety. General (All Positions): Communicate effectively with patients and staff Collaborate with Internal Medicine and other departments Follow professional ethics, SOPs, and safety standards Perform additional duties as assigned About You Required Qualifications BSc Degree in Midwifery, Medical Laboratory Science, or Pharmacy from a recognized institution 2 years and above relevant work experience Valid and renewed professional license in Ethiopia Good communication and teamwork skills Ability to provide a release letter Requirement Skill Communication Team work More Jobs by Yookoo MCH Specialty Center Search Similar Jobs in Laboratory Professionals Jobs in Health Care Jobs for Mid Level(3-5 years) Jobs in Addis Ababa FAQ How to register How to apply for a job? How do I reset my password? How do I edit my CV on Ethiojobs? Job Seekers Find Jobs Register Post CVs Job Alerts Employers Login Register Post Jobs Features Contact us Meskel Flower Road Behind Nazra Hotel, Addis Ababa, Ethiopia +251-993-87-22-46 | +251-924-91-08-47 candidates@ethiojobs.net Subscribe to get updates from Ethiojobs Subscribe About Us Contact Us FAQs Terms of Service © 2004-2026 EthioJobs."
570608,ethiojobsofficial,7443,2026-03-30 09:20:05,"**Pharmacists**
**__at Yookoo MCH Specialty Center__**

**Categories:** #HealthCare

**Location:** Addis Ababa

**Deadline:** Apr 13, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Required QualificationsBSc Degree in Midwifery, Medical Laboratory Science, or Pharmacy from a recognized institution 2 years and above relevant work experience Valid and renewed professional license in Ethiopia Good communication and teamwork skills Ability to provide a release letter",7678,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570608""}]",/jobs/KCYJeF5Sq4-pharmacists,https://ethiojobs.net/job/KCYJeF5Sq4-pharmacists,Pharmacists Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Yookoo MCH Specialty Center for the Pharmacists role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/KCYJeF5Sq4-pharmacists,
570609,ethiojobsofficial,7442,2026-03-30 09:19:54,"**Bsc Nurse Professional**
**__at Yookoo MCH Specialty Center__**

**Categories:** #HealthCare

**Location:** Addis Ababa

**Deadline:** Apr 13, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Required QualificationsBSc Degree in Midwifery, Medical Laboratory Science, or Pharmacy from a recognized institution 2 years and above relevant work experience Valid and renewed professional license in Ethiopia Good communication and teamwork skills Ability to provide a release letter",7524,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570609""}]",/jobs/QxxhEQdigC-bsc-nurse-professional,https://ethiojobs.net/job/QxxhEQdigC-bsc-nurse-professional,Bsc Nurse Professional Jobs and Vacancies in Ethiopia | E...,,Looking for jobs in Ethiopia? Explore Yookoo MCH Specialty Center for the Bsc Nurse Professional role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/QxxhEQdigC-bsc-nurse-professional,
570605,ethiojobsofficial,7441,2026-03-30 09:01:48,"**Sales Executive**
**__at Retina Pharmaceuticals__**

**Categories:** #HealthCare #Sales #Marketing

**Location:** Addis Ababa

**Deadline:** Apr 06, 2026

**Career Level:** Junior Level(1-3 years)

**Number of people required:** 1

**Requirements:**
• 4. Qualifications & Requirements  Education  Bachelor’s degree in:  Medical Laboratory Science or health related field, General Practitioner is preferable Female candidates are highly motivated  Experience  2–5 years in sales (healthcare/diagnostics experience highly preferred)   Skills  Strong negotiation and persuasion skills  Excellent communication and interpersonal ability  Knowledge of diagnostic/laboratory services  CRM and reporting skills  Ability to work independently and meet targets   5. Personal Attributes  Results-driven and proactive  High level of professionalism and integrity  Strong networking ability  Adaptability in a fast-paced healthcare environment   6. Working Conditions  Frequent field visits to hospitals and clinics  Occasional weeke...",8729,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570605""}]",/jobs/ZRPfOIx8VK-sales-executive,https://ethiojobs.net/job/ZRPfOIx8VK-sales-executive,Sales Executive Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Retina Pharmaceuticals for the Sales Executive role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/ZRPfOIx8VK-sales-executive,
570598,ethiojobsofficial,7440,2026-03-30 08:48:14,"**Fleet Supervisor**
**__at Get-As International PLC__**

**Categories:** #Logistics #Transport #SupplyChain

**Location:** Addis Ababa

**Deadline:** Apr 04, 2026

**Career Level:** Junior Level(1-3 years)

**Number of people required:** 1

**Requirements:**
• Qualification Experience Diploma in Auto Mechanic, logistics , transport management, TVET Technical College Strong Communication Skill, Technical Knowledge in Trans Port area, strong Analytical Problem Solving, managing Fleet Operation, Basic Computer KnowledgeMain Duties and responsibility  Data Recording  Assist the immediate manager Transport  all Fleet daily Activates  -Handle all vehicles history package -Check and renew yearly Insurance, Bolo, Road fund e.t.c  of  the Vehicles -Prepare Monthly, Quarterly, Six Months and Yearly Reports. Skills Ms office  E-mail , Excel , word  Requirement  2 and above work experience",9844,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_570598""}]",/jobs/WCnddQ4ope-fleet-supervisor,https://ethiojobs.net/job/WCnddQ4ope-fleet-supervisor,Fleet Supervisor Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Get-As International PLC for the Fleet Supervisor role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/WCnddQ4ope-fleet-supervisor,
